# Population AI	AI3,AI4,AI5,AI6,AI7,AI8
# Population FMC	FMC2,FMC3,FMC4,FMC5,FMC6,FMC7,FMC8
# Population HI	HI1,HI2,HI3,HI4,HI5,HI6,HI7,HI8
# Population PI	PI1,PI2,PI3,PI4,PI5,PI6,PI7,PI8
# Population SC	SC1,SC2,SC3,SC4,SC5,SC6,SC7,SC8
# Population SH	SH1,SH2,SH3,SH4,SH5,SH6
# Group SOUTH	AI,HI,PI
# Group NORTH	FMC,SC,SH
# Locus ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
28731	C9663	6937	0.02380	0.24169	-1.00000	-0.01008	0.07384	-1.00000	0.00199	0.14728	-1.00000
28737	C9663	11755	0.54981	0.24226	-1.00000	0.22861	0.07401	-1.00000	0.25309	0.14748	-1.00000
28750	C9663	30882	0.69586	0.24454	-1.00000	0.19130	0.07470	-1.00000	0.32620	0.14828	-1.00000
28759	C9665	281	0.11410	0.30251	-1.00000	-0.00268	0.03146	-1.00000	0.00933	0.23208	-1.00000
28762	C9665	5452	-0.04787	0.30296	-1.00000	-0.00234	0.03154	-1.00000	0.61970	0.23182	-1.00000
28767	C9665	8093	0.00000	0.30319	-1.00000	0.00000	0.03157	-1.00000	-nan	0.23169	-1.00000
28770	C9665	8857	0.62034	0.30326	-1.00000	0.03810	0.03158	-1.00000	0.60155	0.23165	-1.00000
28783	C9665	23344	0.40977	0.30453	-1.00000	0.06982	0.03180	-1.00000	-nan	0.23091	-1.00000
28794	C9665	39727	0.41328	0.30596	-1.00000	0.05369	0.03203	-1.00000	0.15893	0.23007	-1.00000
28798	C9665	41790	0.40696	0.30614	-1.00000	0.03893	0.03206	-1.00000	0.11797	0.22996	-1.00000
28805	C9667	8341	0.19557	0.07449	-1.00000	0.01774	-0.01334	-1.00000	0.01786	0.07795	-1.00000
28808	C9667	9602	-0.05077	0.07450	-1.00000	-0.08075	-0.01333	-1.00000	0.67790	0.07789	-1.00000
28815	C9667	17034	-0.08287	0.07453	-1.00000	-0.08877	-0.01326	-1.00000	-nan	0.07755	-1.00000
28824	C9667	30496	0.02051	0.07458	-1.00000	0.00047	-0.01315	-1.00000	-0.00000	0.07694	-1.00000
28828	C9667	37792	0.24889	0.07462	-1.00000	0.01923	-0.01308	-1.00000	0.04555	0.07660	-1.00000
28830	C9667	39250	-0.00295	0.07462	-1.00000	-0.00053	-0.01307	-1.00000	-0.00000	0.07654	-1.00000
28833	C9669	2862	0.33825	0.10542	-1.00000	0.19992	0.07308	-1.00000	0.30350	0.09161	-1.00000
28844	C9669	13953	0.00234	0.10507	-1.00000	0.00004	0.07290	-1.00000	0.00000	0.09117	-1.00000
28853	C9669	28136	-0.02022	0.10463	-1.00000	-0.00511	0.07266	-1.00000	-0.00178	0.09061	-1.00000
28858	C9669	28724	0.11434	0.10461	-1.00000	0.16003	0.07265	-1.00000	0.17453	0.09058	-1.00000
28859	C9669	29999	0.00857	0.10457	-1.00000	0.00042	0.07262	-1.00000	-nan	0.09053	-1.00000
28860	C9669	30002	0.34909	0.10457	-1.00000	0.17914	0.07262	-1.00000	-nan	0.09053	-1.00000
28866	C9669	39562	0.00782	0.10427	-1.00000	0.00039	0.07246	-1.00000	0.00000	0.09016	-1.00000
28868	C9671	1728	-0.00189	0.07023	-1.00000	-0.00201	0.01458	-1.00000	-0.00062	0.10149	-1.00000
28870	C9671	7070	0.06159	0.07038	-1.00000	0.01996	0.01460	-1.00000	0.01971	0.10183	-1.00000
28878	C9671	32867	0.07986	0.07115	-1.00000	0.00351	0.01472	-1.00000	0.02250	0.10347	-1.00000
28879	C9671	32870	0.16582	0.07115	-1.00000	0.04370	0.01472	-1.00000	0.44800	0.10347	-1.00000
28882	C9673	1264	0.00680	0.02676	-1.00000	-0.00008	0.00040	-1.00000	-0.00000	0.00578	-1.00000
28888	C9673	9625	0.06131	0.02676	-1.00000	0.00023	0.00040	-1.00000	-nan	0.00580	-1.00000
28892	C9673	18158	0.03077	0.02676	-1.00000	0.00112	0.00040	-1.00000	0.01090	0.00582	-1.00000
28897	C9673	23444	0.00000	0.02676	-1.00000	0.00000	0.00040	-1.00000	-nan	0.00583	-1.00000
28906	C9675	226	0.15152	0.13867	-1.00000	0.00000	0.00220	-1.00000	-nan	0.09647	-1.00000
28907	C9675	229	0.03774	0.13866	-1.00000	-0.00931	0.00220	-1.00000	0.33790	0.09647	-1.00000
28912	C9675	13194	0.71704	0.13787	-1.00000	0.10755	0.00197	-1.00000	0.58032	0.09540	-1.00000
28913	C9675	13197	0.29787	0.13787	-1.00000	0.05461	0.00197	-1.00000	0.19581	0.09540	-1.00000
28914	C9675	18700	0.10323	0.13754	-1.00000	0.00586	0.00188	-1.00000	0.00532	0.09495	-1.00000
28922	C9675	31447	0.27901	0.13675	-1.00000	0.03258	0.00166	-1.00000	0.03297	0.09390	-1.00000
28924	C9675	32467	0.05839	0.13669	-1.00000	0.00263	0.00164	-1.00000	0.00289	0.09382	-1.00000
28927	C9675	34596	0.06910	0.13656	-1.00000	0.00087	0.00160	-1.00000	0.01432	0.09364	-1.00000
28931	C9675	40343	-0.07502	0.13621	-1.00000	-0.08175	0.00150	-1.00000	-0.08279	0.09318	-1.00000
28932	C9675	40346	0.01833	0.13621	-1.00000	0.01902	0.00150	-1.00000	0.04295	0.09318	-1.00000
28937	C9675	41561	-0.06991	0.13613	-1.00000	-0.10725	0.00148	-1.00000	-0.05175	0.09308	-1.00000
28941	C9677	14678	0.38334	0.38334	-1.00000	-0.00800	-0.00800	-1.00000	0.13898	0.13898	-1.00000
28966	C9679	292	0.00000	0.17538	-1.00000	0.00000	0.03333	-1.00000	0.59409	0.10283	-1.00000
28990	C9679	29977	-0.00440	0.17679	-1.00000	-0.00073	0.03359	-1.00000	0.00047	0.10076	-1.00000
28992	C9679	35152	0.39877	0.17703	-1.00000	0.07566	0.03364	-1.00000	0.08758	0.10041	-1.00000
28998	C9681	8946	-0.01472	0.05626	-1.00000	-0.00047	-0.00331	-1.00000	0.00000	0.05051	-1.00000
29007	C9681	25287	0.13969	0.05658	-1.00000	-0.00694	-0.00332	-1.00000	0.01340	0.05101	-1.00000
29012	C9681	33890	0.00000	0.05675	-1.00000	0.00000	-0.00333	-1.00000	0.36144	0.05127	-1.00000
29046	C9691	2229	-0.01321	0.19372	-1.00000	-0.00037	0.08314	-1.00000	0.00000	0.17778	-1.00000
29054	C9691	17832	0.00234	0.19517	-1.00000	0.00004	0.08395	-1.00000	0.00000	0.17896	-1.00000
29064	C9691	28023	0.68103	0.19611	-1.00000	0.10886	0.08448	-1.00000	0.69086	0.17974	-1.00000
29072	C9691	30833	0.00119	0.19637	-1.00000	-0.00004	0.08463	-1.00000	0.00000	0.17995	-1.00000
29081	C9691	39783	0.45186	0.19719	-1.00000	0.31529	0.08510	-1.00000	0.36111	0.18063	-1.00000
29085	C9693	725	-0.01258	0.07906	-1.00000	-0.00035	-0.00164	-1.00000	0.00000	0.06538	-1.00000
29090	C9693	4584	0.00582	0.07898	-1.00000	-0.00274	-0.00164	-1.00000	-0.00333	0.06530	-1.00000
29094	C9693	5728	-0.11111	0.07896	-1.00000	0.00000	-0.00163	-1.00000	0.57553	0.06528	-1.00000
29095	C9693	6169	0.64304	0.07895	-1.00000	-0.05130	-0.00163	-1.00000	0.64475	0.06527	-1.00000
29096	C9693	6172	0.13182	0.07895	-1.00000	0.00832	-0.00163	-1.00000	0.03069	0.06527	-1.00000
29097	C9693	6591	0.07961	0.07894	-1.00000	0.00385	-0.00163	-1.00000	0.00383	0.06526	-1.00000
29104	C9693	12021	-0.00725	0.07883	-1.00000	-0.00029	-0.00163	-1.00000	0.00000	0.06515	-1.00000
29105	C9693	12024	0.00930	0.07883	-1.00000	-0.00121	-0.00163	-1.00000	-0.00084	0.06515	-1.00000
29108	C9693	16515	0.19529	0.07873	-1.00000	0.01572	-0.00162	-1.00000	0.02632	0.06505	-1.00000
29109	C9693	16518	-0.00782	0.07873	-1.00000	-0.00016	-0.00162	-1.00000	0.00000	0.06505	-1.00000
29117	C9693	30087	-0.00725	0.07845	-1.00000	-0.00029	-0.00160	-1.00000	0.00000	0.06477	-1.00000
29127	C9693	35481	0.00000	0.07834	-1.00000	0.00000	-0.00160	-1.00000	-nan	0.06466	-1.00000
29131	C9693	39412	0.00670	0.07826	-1.00000	0.00043	-0.00159	-1.00000	0.00000	0.06457	-1.00000
29154	C9695	35746	0.15755	0.05320	-1.00000	0.09878	0.02677	-1.00000	-nan	-0.00000	-1.00000
29156	C9695	40649	0.01513	0.05318	-1.00000	0.00049	0.02675	-1.00000	-0.00000	-0.00000	-1.00000
29168	C9699	8758	0.17696	0.40341	-1.00000	0.02997	0.01856	-1.00000	0.41402	0.24532	-1.00000
29170	C9699	10048	0.65711	0.40331	-1.00000	0.04271	0.01855	-1.00000	0.35775	0.24522	-1.00000
29171	C9699	10051	0.55907	0.40331	-1.00000	0.01998	0.01855	-1.00000	0.23110	0.24522	-1.00000
29180	C9699	21403	0.80193	0.40243	-1.00000	-0.00218	0.01850	-1.00000	-nan	0.24436	-1.00000
29191	C9699	33998	0.02890	0.40146	-1.00000	-0.00101	0.01844	-1.00000	-nan	0.24340	-1.00000
29197	C9699	36796	0.18555	0.40124	-1.00000	0.01938	0.01842	-1.00000	0.01786	0.24318	-1.00000
29219	C9701	28646	0.37992	0.35250	-1.00000	0.01579	0.00880	-1.00000	0.12209	0.22091	-1.00000
29220	C9701	29119	0.00234	0.35253	-1.00000	0.00004	0.00880	-1.00000	0.00000	0.22093	-1.00000
29225	C9701	39930	0.83514	0.35315	-1.00000	0.01143	0.00880	-1.00000	0.69904	0.22157	-1.00000
29227	C9703	1018	0.18089	0.33496	-1.00000	0.00000	0.00655	-1.00000	-nan	0.01626	-1.00000
29235	C9703	8679	0.00000	0.33617	-1.00000	0.00000	0.00654	-1.00000	-nan	0.01626	-1.00000
29238	C9703	10919	0.19511	0.33652	-1.00000	0.01583	0.00653	-1.00000	0.01626	0.01626	-1.00000
29244	C9703	17247	-0.04142	0.33752	-1.00000	0.00430	0.00652	-1.00000	-nan	0.01626	-1.00000
29259	C9703	27550	-0.05616	0.33915	-1.00000	0.00000	0.00650	-1.00000	-nan	0.01626	-1.00000
29268	C9703	35153	1.00000	0.34036	-1.00000	0.00000	0.00648	-1.00000	-nan	0.01626	-1.00000
29274	C9705	8793	0.08964	0.23983	-1.00000	0.00255	0.05284	-1.00000	-nan	0.12002	-1.00000
29275	C9705	8851	0.62534	0.23982	-1.00000	0.15027	0.05284	-1.00000	0.24669	0.12001	-1.00000
29293	C9705	38227	-0.00835	0.23632	-1.00000	-0.00026	0.05209	-1.00000	0.00000	0.11765	-1.00000
29303	C9707	12081	0.18554	0.17246	-1.00000	0.02376	0.03903	-1.00000	0.02295	0.10794	-1.00000
29306	C9707	28716	0.29235	0.17224	-1.00000	0.06134	0.03903	-1.00000	0.08619	0.10832	-1.00000
29308	C9707	32209	0.01174	0.17220	-1.00000	0.00050	0.03903	-1.00000	0.00000	0.10841	-1.00000
29311	C9707	35016	0.01406	0.17216	-1.00000	0.00053	0.03903	-1.00000	0.00000	0.10847	-1.00000
29312	C9707	35019	0.64061	0.17216	-1.00000	0.19521	0.03903	-1.00000	0.33415	0.10847	-1.00000
29313	C9707	41005	0.04769	0.17208	-1.00000	-0.00650	0.03902	-1.00000	0.00675	0.10861	-1.00000
29314	C9707	41008	-0.01931	0.17208	-1.00000	0.00314	0.03902	-1.00000	0.64286	0.10861	-1.00000
29321	C9709	4161	0.05073	0.17679	-1.00000	-0.00832	-0.00320	-1.00000	0.00722	0.09186	-1.00000
29324	C9709	5162	0.46364	0.17680	-1.00000	-0.02140	-0.00320	-1.00000	0.25986	0.09186	-1.00000
29327	C9709	7188	-0.00835	0.17681	-1.00000	-0.00026	-0.00319	-1.00000	0.00000	0.09187	-1.00000
29334	C9709	26845	0.05569	0.17691	-1.00000	0.00261	-0.00312	-1.00000	0.00289	0.09191	-1.00000
29335	C9709	29861	0.53570	0.17692	-1.00000	-0.02774	-0.00311	-1.00000	0.58290	0.09191	-1.00000
29338	C9709	30320	0.11970	0.17692	-1.00000	0.00470	-0.00311	-1.00000	0.01285	0.09191	-1.00000
29339	C9709	30531	0.19511	0.17692	-1.00000	0.01583	-0.00311	-1.00000	0.01626	0.09191	-1.00000
29353	C9711	2967	-0.02368	-0.00060	-1.00000	0.00111	0.00109	-1.00000	0.00101	0.00588	-1.00000
29360	C9711	16596	0.02318	-0.00051	-1.00000	0.00107	0.00109	-1.00000	0.01090	0.00590	-1.00000
29370	C9713	2600	0.17985	0.08429	-1.00000	0.02621	0.00199	-1.00000	0.04769	0.01739	-1.00000
29372	C9713	5446	0.02752	0.08428	-1.00000	0.00437	0.00198	-1.00000	0.00339	0.01739	-1.00000
29373	C9713	7478	0.05839	0.08427	-1.00000	0.00263	0.00196	-1.00000	0.00289	0.01739	-1.00000
29383	C9713	32076	-0.00835	0.08421	-1.00000	-0.00026	0.00182	-1.00000	0.00000	0.01739	-1.00000
29385	C9713	35466	0.08180	0.08420	-1.00000	-0.00362	0.00180	-1.00000	0.00410	0.01739	-1.00000
29387	C9713	38753	0.25117	0.08420	-1.00000	-0.01659	0.00178	-1.00000	0.05444	0.01740	-1.00000
29390	C9713	44028	0.00007	0.08418	-1.00000	0.00160	0.00175	-1.00000	0.01049	0.01740	-1.00000
29394	C9715	4607	0.00450	0.09369	-1.00000	-0.00155	-0.01325	-1.00000	-0.00073	0.01504	-1.00000
29397	C9715	14421	0.01128	0.09398	-1.00000	-0.07180	-0.01324	-1.00000	0.00426	0.01511	-1.00000
29400	C9715	15500	0.09669	0.09401	-1.00000	0.00439	-0.01324	-1.00000	0.00681	0.01512	-1.00000
29408	C9715	28439	0.10843	0.09439	-1.00000	-0.01198	-0.01322	-1.00000	0.05074	0.01521	-1.00000
29409	C9715	28442	0.26080	0.09439	-1.00000	0.00283	-0.01322	-1.00000	-nan	0.01521	-1.00000
29428	C9717	15826	-0.00830	0.08114	-1.00000	-0.01031	0.02429	-1.00000	-0.02079	0.06878	-1.00000
29434	C9717	27652	0.05138	0.08110	-1.00000	0.00005	0.02429	-1.00000	0.00264	0.06878	-1.00000
29436	C9717	27929	0.35863	0.08110	-1.00000	0.25957	0.02429	-1.00000	0.59837	0.06878	-1.00000
29437	C9717	28390	0.17295	0.08110	-1.00000	0.00323	0.02429	-1.00000	0.06112	0.06878	-1.00000
29447	C9717	41900	-0.00835	0.08106	-1.00000	-0.00026	0.02429	-1.00000	0.00000	0.06878	-1.00000
29462	C9719	17708	0.14521	0.05153	-1.00000	0.01845	-0.00965	-1.00000	0.04337	0.10467	-1.00000
29463	C9719	19738	0.00000	0.05147	-1.00000	0.00000	-0.00966	-1.00000	-nan	0.10467	-1.00000
29470	C9719	26720	0.18463	0.05127	-1.00000	-0.03662	-0.00967	-1.00000	0.15259	0.10466	-1.00000
29473	C9719	37848	0.02513	0.05094	-1.00000	-0.03088	-0.00970	-1.00000	0.55327	0.10465	-1.00000
29475	C9719	38825	-0.01071	0.05091	-1.00000	-0.00149	-0.00970	-1.00000	-0.00027	0.10465	-1.00000
29477	C9719	41723	0.00820	0.05082	-1.00000	0.00059	-0.00971	-1.00000	-0.00042	0.10464	-1.00000
29481	C9719	43636	-0.04746	0.05077	-1.00000	-0.02007	-0.00972	-1.00000	0.03829	0.10464	-1.00000
29492	C9723	5406	0.19207	0.14200	-1.00000	0.01843	0.00452	-1.00000	0.01786	0.14114	-1.00000
29500	C9723	13088	0.02351	0.14226	-1.00000	-0.00392	0.00452	-1.00000	-nan	0.14151	-1.00000
29508	C9723	20990	-0.01010	0.14254	-1.00000	-0.00201	0.00452	-1.00000	-0.00031	0.14190	-1.00000
29517	C9723	25651	0.24257	0.14270	-1.00000	0.04677	0.00453	-1.00000	0.06723	0.14213	-1.00000
29520	C9723	25982	-0.09232	0.14271	-1.00000	-0.08194	0.00453	-1.00000	-nan	0.14215	-1.00000
29521	C9723	25985	0.00000	0.14271	-1.00000	0.00000	0.00453	-1.00000	0.83692	0.14215	-1.00000
29523	C9723	26258	0.01675	0.14272	-1.00000	-0.00613	0.00453	-1.00000	-nan	0.14216	-1.00000
29532	C9723	33940	-0.01321	0.14298	-1.00000	-0.00164	0.00453	-1.00000	-0.00027	0.14254	-1.00000
29534	C9723	38542	0.70728	0.14314	-1.00000	0.02545	0.00453	-1.00000	0.42570	0.14276	-1.00000
29535	C9723	38545	0.10728	0.14314	-1.00000	0.01239	0.00453	-1.00000	-nan	0.14276	-1.00000
29572	C9725	36360	0.32379	0.16859	-1.00000	-0.01229	-0.00718	-1.00000	-nan	-nan	-1.00000
29574	C9725	36873	-0.03175	0.16859	-1.00000	-0.00058	-0.00718	-1.00000	-nan	-nan	-1.00000
29602	C9727	20679	0.00000	0.34884	-1.00000	0.00000	-0.00007	-1.00000	0.47030	0.34319	-1.00000
29614	C9727	24024	0.22003	0.34888	-1.00000	-0.00438	-0.00007	-1.00000	0.04147	0.34320	-1.00000
29616	C9727	24924	0.75262	0.34890	-1.00000	0.00768	-0.00007	-1.00000	0.82670	0.34320	-1.00000
29640	C9729	762	0.12375	0.18727	-1.00000	0.00235	0.05421	-1.00000	0.31846	0.13140	-1.00000
29650	C9729	7491	0.88221	0.18713	-1.00000	0.30278	0.05415	-1.00000	0.30535	0.13129	-1.00000
29653	C9729	8323	-0.01751	0.18711	-1.00000	-0.00053	0.05415	-1.00000	0.00240	0.13127	-1.00000
29655	C9729	9725	-0.01072	0.18708	-1.00000	-0.00031	0.05413	-1.00000	0.00000	0.13125	-1.00000
29669	C9729	16881	0.11794	0.18692	-1.00000	0.10604	0.05407	-1.00000	0.43137	0.13113	-1.00000
29670	C9729	16884	-0.07502	0.18692	-1.00000	-0.08175	0.05407	-1.00000	-0.08279	0.13113	-1.00000
29671	C9729	16903	0.16184	0.18692	-1.00000	-0.01406	0.05407	-1.00000	0.10986	0.13113	-1.00000
29675	C9729	18447	0.71267	0.18689	-1.00000	0.39882	0.05406	-1.00000	0.50178	0.13110	-1.00000
29680	C9729	19678	0.00096	0.18686	-1.00000	0.00000	0.05405	-1.00000	-nan	0.13108	-1.00000
29681	C9729	19681	0.19382	0.18686	-1.00000	-0.01433	0.05405	-1.00000	0.08306	0.13108	-1.00000
29686	C9729	25329	0.11579	0.18674	-1.00000	0.02968	0.05400	-1.00000	0.05115	0.13098	-1.00000
29687	C9729	25332	-0.07502	0.18674	-1.00000	-0.08175	0.05400	-1.00000	-0.08279	0.13098	-1.00000
29705	C9731	6985	0.22830	0.57252	-1.00000	-0.00868	0.01061	-1.00000	-nan	0.44420	-1.00000
29724	C9731	17599	0.00000	0.57380	-1.00000	0.00000	0.01061	-1.00000	0.90811	0.44444	-1.00000
29730	C9731	28282	0.11661	0.57507	-1.00000	0.04394	0.01061	-1.00000	0.05298	0.44469	-1.00000
29738	C9731	31687	-0.00000	0.57548	-1.00000	0.00000	0.01061	-1.00000	-nan	0.44477	-1.00000
29742	C9731	34361	1.00000	0.57580	-1.00000	0.00000	0.01061	-1.00000	0.60000	0.44483	-1.00000
29749	C9731	38447	1.00000	0.57628	-1.00000	0.00000	0.01061	-1.00000	0.60000	0.44492	-1.00000
29766	C9733	16664	0.09371	0.13071	-1.00000	0.00432	0.00200	-1.00000	0.00532	0.04633	-1.00000
29769	C9733	21413	0.09521	0.13073	-1.00000	0.00114	0.00199	-1.00000	-nan	0.04634	-1.00000
29772	C9733	22284	0.05883	0.13073	-1.00000	0.00088	0.00199	-1.00000	0.00224	0.04635	-1.00000
29773	C9733	23084	0.27784	0.13073	-1.00000	0.00219	0.00199	-1.00000	0.05974	0.04635	-1.00000
29774	C9733	23087	0.00000	0.13073	-1.00000	0.00000	0.00199	-1.00000	0.40355	0.04635	-1.00000
29789	C9737	11353	0.92485	0.82701	-1.00000	0.00109	0.10829	-1.00000	0.57399	0.57276	-1.00000
29790	C9737	15537	0.74076	0.82712	-1.00000	0.50284	0.10818	-1.00000	-nan	0.57276	-1.00000
29795	C9737	19568	0.17647	0.82724	-1.00000	0.08650	0.10807	-1.00000	-nan	0.57276	-1.00000
29808	C9737	26920	0.95495	0.82744	-1.00000	0.00385	0.10787	-1.00000	0.57165	0.57276	-1.00000
29816	C9737	34188	1.00000	0.82764	-1.00000	0.00000	0.10767	-1.00000	-nan	0.57275	-1.00000
29837	C9739	709	0.05908	0.08162	-1.00000	-0.02438	0.02081	-1.00000	0.01273	0.02922	-1.00000
29840	C9739	1094	0.02928	0.08161	-1.00000	-0.00130	0.02080	-1.00000	0.00084	0.02922	-1.00000
29843	C9739	3134	0.35538	0.08155	-1.00000	0.07041	0.02080	-1.00000	0.10862	0.02920	-1.00000
29848	C9739	5329	0.18060	0.08149	-1.00000	0.04644	0.02079	-1.00000	0.04021	0.02919	-1.00000
29857	C9739	13479	0.04171	0.08125	-1.00000	0.02423	0.02077	-1.00000	0.03307	0.02913	-1.00000
29860	C9739	19747	0.07517	0.08107	-1.00000	0.01112	0.02075	-1.00000	0.01090	0.02909	-1.00000
29863	C9739	22414	0.32354	0.08099	-1.00000	0.11043	0.02074	-1.00000	0.15775	0.02907	-1.00000
29864	C9739	26259	-0.00835	0.08088	-1.00000	-0.00026	0.02073	-1.00000	0.00000	0.02904	-1.00000
29865	C9739	26262	0.01513	0.08088	-1.00000	0.00049	0.02073	-1.00000	-0.00000	0.02904	-1.00000
29876	C9739	29261	0.02977	0.08080	-1.00000	0.05388	0.02072	-1.00000	0.03013	0.02902	-1.00000
29883	C9739	35898	-0.01071	0.08061	-1.00000	-0.00031	0.02070	-1.00000	0.00000	0.02897	-1.00000
29884	C9739	36932	0.02931	0.08058	-1.00000	0.01173	0.02069	-1.00000	-nan	0.02896	-1.00000
29885	C9739	37473	0.02577	0.08056	-1.00000	0.00603	0.02069	-1.00000	0.00347	0.02896	-1.00000
29887	C9739	40590	0.10214	0.08047	-1.00000	0.00759	0.02068	-1.00000	0.02434	0.02894	-1.00000
29891	C9739	43036	-0.00835	0.08040	-1.00000	-0.00026	0.02068	-1.00000	0.00000	0.02892	-1.00000
29896	C9741	1984	0.30269	0.17480	-1.00000	0.01702	0.01575	-1.00000	0.19662	0.11656	-1.00000
29901	C9741	3616	0.01772	0.17471	-1.00000	-0.00624	0.01574	-1.00000	0.01967	0.11647	-1.00000
29906	C9741	4896	0.57798	0.17463	-1.00000	0.07657	0.01573	-1.00000	0.34007	0.11640	-1.00000
29916	C9741	17047	-0.01305	0.17396	-1.00000	-0.00011	0.01566	-1.00000	-nan	0.11571	-1.00000
29922	C9741	25664	0.08594	0.17348	-1.00000	0.00374	0.01561	-1.00000	-nan	0.11522	-1.00000
29925	C9741	30033	0.10323	0.17323	-1.00000	0.00586	0.01558	-1.00000	0.00532	0.11498	-1.00000
29926	C9741	35119	0.08081	0.17295	-1.00000	0.00539	0.01555	-1.00000	0.00707	0.11469	-1.00000
29932	C9745	3940	0.08410	0.15654	-1.00000	0.00540	0.01856	-1.00000	0.00812	0.08672	-1.00000
29939	C9745	4849	0.09910	0.15653	-1.00000	0.03267	0.01856	-1.00000	0.07156	0.08673	-1.00000
29941	C9745	6240	0.08213	0.15652	-1.00000	0.00851	0.01856	-1.00000	0.00704	0.08673	-1.00000
29945	C9745	6974	0.01180	0.15651	-1.00000	0.00024	0.01856	-1.00000	0.00000	0.08673	-1.00000
29948	C9745	7306	0.09443	0.15651	-1.00000	0.00909	0.01856	-1.00000	0.00807	0.08673	-1.00000
29951	C9745	12337	0.16932	0.15646	-1.00000	0.00182	0.01857	-1.00000	0.32357	0.08674	-1.00000
29952	C9745	12340	0.07209	0.15646	-1.00000	0.00634	0.01857	-1.00000	0.00592	0.08674	-1.00000
29954	C9745	15148	0.73219	0.15643	-1.00000	0.01190	0.01857	-1.00000	0.41479	0.08674	-1.00000
29956	C9745	19788	0.26927	0.15638	-1.00000	-0.01675	0.01857	-1.00000	0.05479	0.08675	-1.00000
29957	C9745	20154	-0.00835	0.15637	-1.00000	-0.00026	0.01857	-1.00000	0.00000	0.08675	-1.00000
29962	C9745	22740	0.61188	0.15634	-1.00000	0.21375	0.01857	-1.00000	0.23570	0.08675	-1.00000
29967	C9745	27118	0.00369	0.15630	-1.00000	-0.00263	0.01857	-1.00000	0.00671	0.08676	-1.00000
29972	C9745	34155	0.11007	0.15622	-1.00000	0.00207	0.01858	-1.00000	0.31030	0.08677	-1.00000
29977	C9745	39718	0.01513	0.15616	-1.00000	0.00049	0.01858	-1.00000	-0.00000	0.08678	-1.00000
29979	C9745	41790	-0.00835	0.15613	-1.00000	-0.00026	0.01858	-1.00000	0.00000	0.08678	-1.00000
29986	C9747	3465	-0.01322	0.09731	-1.00000	-0.00036	0.00471	-1.00000	0.00000	0.07499	-1.00000
29988	C9747	10234	0.05310	0.09740	-1.00000	0.00121	0.00473	-1.00000	0.00374	0.07487	-1.00000
29990	C9747	12651	0.29102	0.09744	-1.00000	-0.00742	0.00474	-1.00000	0.49978	0.07483	-1.00000
30005	C9747	35340	0.19249	0.09775	-1.00000	0.01621	0.00482	-1.00000	0.01626	0.07444	-1.00000
30007	C9747	44254	-0.02501	0.09787	-1.00000	0.00116	0.00486	-1.00000	-nan	0.07429	-1.00000
30008	C9747	44531	0.11450	0.09787	-1.00000	0.01011	0.00486	-1.00000	0.03744	0.07428	-1.00000
30011	C9749	508	0.03547	0.20159	-1.00000	-0.00099	0.00516	-1.00000	0.00185	0.20526	-1.00000
30016	C9749	4915	0.83552	0.20152	-1.00000	0.00404	0.00516	-1.00000	0.48043	0.20532	-1.00000
30017	C9749	4918	0.00286	0.20152	-1.00000	-0.00056	0.00516	-1.00000	-0.00036	0.20532	-1.00000
30019	C9749	6641	0.14078	0.20149	-1.00000	-0.00893	0.00516	-1.00000	0.36571	0.20534	-1.00000
30021	C9749	9944	0.01495	0.20143	-1.00000	0.07234	0.00517	-1.00000	-nan	0.20538	-1.00000
30030	C9749	21529	0.03217	0.20123	-1.00000	-0.00485	0.00517	-1.00000	-nan	0.20554	-1.00000
30054	C9751	10715	0.33546	0.28006	-1.00000	0.03231	0.00311	-1.00000	0.08197	0.13776	-1.00000
30055	C9751	10718	0.13623	0.28006	-1.00000	0.00008	0.00311	-1.00000	0.01472	0.13776	-1.00000
30056	C9751	11006	0.00000	0.28009	-1.00000	0.00000	0.00310	-1.00000	-nan	0.13778	-1.00000
30059	C9751	18094	0.04795	0.28085	-1.00000	-0.00812	0.00308	-1.00000	0.00078	0.13836	-1.00000
30067	C9751	33809	0.05035	0.28253	-1.00000	-0.00891	0.00303	-1.00000	0.02396	0.13966	-1.00000
30070	C9751	39811	0.97419	0.28318	-1.00000	-0.00020	0.00301	-1.00000	0.58537	0.14016	-1.00000
30078	C9753	928	0.00000	0.14502	-1.00000	0.00000	0.05764	-1.00000	0.59540	0.11922	-1.00000
30080	C9753	2783	0.39312	0.14497	-1.00000	0.06804	0.05762	-1.00000	0.06393	0.11914	-1.00000
30081	C9753	2786	0.34997	0.14497	-1.00000	0.32798	0.05762	-1.00000	-nan	0.11914	-1.00000
30082	C9753	4368	-0.01008	0.14492	-1.00000	-0.00005	0.05760	-1.00000	-nan	0.11907	-1.00000
30098	C9753	18702	-0.00725	0.14448	-1.00000	-0.00029	0.05743	-1.00000	0.00000	0.11848	-1.00000
30123	C9755	11095	0.14757	0.11934	-1.00000	0.01233	-0.00138	-1.00000	0.01170	0.07927	-1.00000
30128	C9755	20932	0.00000	0.11883	-1.00000	0.00000	-0.00139	-1.00000	0.80595	0.07901	-1.00000
